ProvinceID,ProvinceName,ProvinceName 2,MinRain,MaxRain,AvgRain,region,Year,Month,Date,Month_TH
60,นครสวรรค์,Nakhon Sawan,69.66999817,270.8599854,141.147014,กลาง,2018,7,1/7/18,กรกฎาคม 
61,อุทัยธานี,Uthai Thani,66.86000061,300.3599854,154.5968595,กลาง,2018,7,1/7/18,กรกฎาคม 
62,กำแพงเพชร,Kamphaeng Phet,88.66000366,272.7200012,146.5473873,กลาง,2018,7,1/7/18,กรกฎาคม 
63,ตาก,Tak,61.68000031,697.25,258.7009872,ตะวันตก,2018,7,1/7/18,กรกฎาคม 
64,สุโขทัย,Sukhothai,30.19000053,156.9499969,87.68548183,กลาง,2018,7,1/7/18,กรกฎาคม 
65,พิษณุโลก,Phitsanulok,75.95999908,190.5800018,130.3204274,กลาง,2018,7,1/7/18,กรกฎาคม 
66,พิจิตร,Phichit,120.6399994,212.5599976,154.8779123,กลาง,2018,7,1/7/18,กรกฎาคม 
67,เพชรบูรณ์,Phetchabun,147.2299957,319.4700012,196.1236946,กลาง,2018,7,1/7/18,กรกฎาคม 
70,ราชบุรี,Ratchaburi,22.02000046,85.98000336,41.08932829,ตะวันตก,2018,7,1/7/18,กรกฎาคม 
71,กาญจนบุรี,Kanchanaburi,23.23999977,501.25,230.995279,ตะวันตก,2018,7,1/7/18,กรกฎาคม 
72,สุพรรณบุรี,Suphan Buri,22.12999916,176.4100037,61.78006396,กลาง,2018,7,1/7/18,กรกฎาคม 
73,นครปฐม,Nakhon Pathom,33.54999924,171.6900024,80.57409725,กลาง,2018,7,1/7/18,กรกฎาคม 
74,สมุทรสาคร,Samut Sakhon,76.33999634,162.25,112.1264591,กลาง,2018,7,1/7/18,กรกฎาคม 
75,สมุทรสงคราม,Samut Songkhram,42.52000046,83.77999878,68.7610724,กลาง,2018,7,1/7/18,กรกฎาคม 
76,เพชรบุรี,Phetchaburi,39.79000092,71.19999695,61.0028591,ตะวันตก,2018,7,1/7/18,กรกฎาคม 
77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,59.90999985,304.5700073,124.8422843,ตะวันตก,2018,7,1/7/18,กรกฎาคม 
80,นครศรีธรรมราช,Nakhon Si Thammarat,57.81000137,274.769989,146.7129134,ใต้,2018,7,1/7/18,กรกฎาคม 
81,กระบี่,Krabi,177.6300049,324.25,273.9346163,ใต้,2018,7,1/7/18,กรกฎาคม 
82,พังงา,Phangnga,172.1300049,541.0999756,391.0162989,ใต้,2018,7,1/7/18,กรกฎาคม 
83,ภูเก็ต,Phuket,162.6300049,210.4799957,169.0914933,ใต้,2018,7,1/7/18,กรกฎาคม 
84,สุราษฎร์ธานี,Surat Thani,72.36000061,728.9500122,248.8718491,ใต้,2018,7,1/7/18,กรกฎาคม 
85,ระนอง,Ranong,313.6499939,1054.849976,654.0140879,ใต้,2018,7,1/7/18,กรกฎาคม 
86,ชุมพร,Chumphon,260.7000122,989.3300171,416.5722886,ใต้,2018,7,1/7/18,กรกฎาคม 
90,สงขลา,Songkhla,59.74000168,263.6400146,105.5755045,ใต้,2018,7,1/7/18,กรกฎาคม 
91,สตูล,Satun,138.4499969,446.9299927,279.3330246,ใต้,2018,7,1/7/18,กรกฎาคม 
92,ตรัง,Trang,181.3200073,401.4700012,303.1432968,ใต้,2018,7,1/7/18,กรกฎาคม 
93,พัทลุง,Phatthalung,54.04999924,297.7099915,123.3397251,ใต้,2018,7,1/7/18,กรกฎาคม 
94,ปัตตานี,Pattani,95.16000366,193.6900024,142.249453,ใต้,2018,7,1/7/18,กรกฎาคม 
95,ยะลา,Yala,89.83999634,148.7899933,111.2051302,ใต้,2018,7,1/7/18,กรกฎาคม 
96,นราธิวาส,Narathiwat,102.5299988,113.6500015,108.8468068,ใต้,2018,7,1/7/18,กรกฎาคม 
10,กรุงเทพมหานคร,Bangkok,106.8300018,178.1100006,147.8207867,กลาง,2018,8,1/8/18,สิงหาคม 
11,สมุทรปราการ,Samut Prakan,87.69999695,177.8099976,121.3601144,กลาง,2018,8,1/8/18,สิงหาคม 
12,นนทบุรี,Nonthaburi,129.75,162.2100067,154.8739774,กลาง,2018,8,1/8/18,สิงหาคม 
13,ปทุมธานี,Pathum Thani,145.3200073,205.7799988,161.8758518,กลาง,2018,8,1/8/18,สิงหาคม 
14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,99.81999969,190.5299988,153.8748404,กลาง,2018,8,1/8/18,สิงหาคม 
15,อ่างทอง,Ang Thong,91.48000336,183.1900024,137.2682419,กลาง,2018,8,1/8/18,สิงหาคม 
16,ลพบุรี,Lop Buri,159.7100067,318.7900085,243.3850449,กลาง,2018,8,1/8/18,สิงหาคม 
17,สิงห์บุรี,Sing Buri,116.0100021,189.8200073,150.4895678,กลาง,2018,8,1/8/18,สิงหาคม 
18,ชัยนาท,Chai Nat,95.62000275,154.75,120.1149216,กลาง,2018,8,1/8/18,สิงหาคม 
19,สระบุรี,Saraburi,164.4299927,287.3399963,226.3459845,กลาง,2018,8,1/8/18,สิงหาคม 
20,ชลบุรี,Chon Buri,51.65999985,170.1300049,92.57659301,ตะวันออก,2018,8,1/8/18,สิงหาคม 
21,ระยอง,Rayong,67.29000092,269.8399963,125.0335923,ตะวันออก,2018,8,1/8/18,สิงหาคม 
22,จันทบุรี,Chanthaburi,170.1199951,417.3900146,301.1700749,ตะวันออก,2018,8,1/8/18,สิงหาคม 
23,ตราด,Trat,335.6300049,808.4000244,422.2477021,ตะวันออก,2018,8,1/8/18,สิงหาคม 
24,ฉะเชิงเทรา,Chachoengsao,87.09999847,303.3599854,181.7057407,ตะวันออก,2018,8,1/8/18,สิงหาคม 
25,ปราจีนบุรี,Prachin Buri,216.2100067,398.7900085,320.7382353,ตะวันออก,2018,8,1/8/18,สิงหาคม 
26,นครนายก,Nakhon Nayok,149.9600067,390.5599976,281.19101,กลาง,2018,8,1/8/18,สิงหาคม 
27,สระแก้ว,Sa Kaeo,122.4100037,280.3500061,185.4978966,ตะวันออก,2018,8,1/8/18,สิงหาคม 
30,นครราชสีมา,Nakhon Ratchasima,87.01000214,300.4899902,153.7975058,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
31,บุรีรัมย์,Buri Ram,89.80000305,170.5399933,122.5323978,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
32,สุรินทร์,Surin,117.8099976,220.6499939,165.497701,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
33,ศรีสะเกษ,Si Sa Ket,176.3600006,319.4599915,267.2933836,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
34,อุบลราชธานี,Ubon Ratchathani,274.6600037,377.3900146,322.4750511,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
35,ยโสธร,Yasothon,191.7400055,291.6799927,242.2696064,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
36,ชัยภูมิ,Chaiyaphum,99.66999817,279.8200073,146.1121913,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
37,อำนาจเจริญ,Amnat Charoen,260.7600098,326.5400085,292.4918275,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
38,บึงกาฬ,Bueng Kan,266.4700012,323.8699951,305.584256,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
39,หนองบัวลำภู,Nong Bua Lam Phu,125.8300018,219.3600006,174.1054067,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
40,ขอนแก่น,Khon Kaen,66.83000183,218.2899933,112.7891107,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
41,อุดรธานี,Udon Thani,145.0399933,306.2900085,242.798652,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
42,เลย,Loei,96.01000214,202.6399994,125.0738941,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
43,หนองคาย,Nong Khai,192.2799988,292.7900085,267.3406443,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
44,มหาสารคาม,Maha Sarakham,85.62000275,195.8999939,150.474249,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
45,ร้อยเอ็ด,Roi Et,135.8300018,243.9299927,190.9025673,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
46,กาฬสินธุ์,Kalasin,130.0099945,272.3299866,203.0729156,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
47,สกลนคร,Sakon Nakhon,224.9799957,325.6099854,285.0032334,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
48,นครพนม,Nakhon Phanom,278.1300049,412.9700012,327.8542718,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
49,มุกดาหาร,Mukdahan,238.0200043,302.1099854,272.1099856,ตะวันออกเฉียงเหนือ,2018,8,1/8/18,สิงหาคม 
50,เชียงใหม่,Chiang Mai,97.83999634,361.1900024,182.6191128,เหนือ,2018,8,1/8/18,สิงหาคม 
51,ลำพูน,Lamphun,64.12000275,182.6199951,122.2118156,เหนือ,2018,8,1/8/18,สิงหาคม 
52,ลำปาง,Lampang,39.04000092,225.3099976,137.4558068,เหนือ,2018,8,1/8/18,สิงหาคม 
53,อุตรดิตถ์,Uttaradit,129.5399933,300.9299927,206.196479,เหนือ,2018,8,1/8/18,สิงหาคม 
54,แพร่,Phrae,79.84999847,231.1999969,160.8286181,เหนือ,2018,8,1/8/18,สิงหาคม 
55,น่าน,Nan,152.8500061,375.5499878,260.4040016,เหนือ,2018,8,1/8/18,สิงหาคม 
56,พะเยา,Phayao,164.8300018,310.2099915,231.3891878,เหนือ,2018,8,1/8/18,สิงหาคม 
57,เชียงราย,Chiang Rai,156.3999939,301.8999939,274.5151788,เหนือ,2018,8,1/8/18,สิงหาคม 
58,แม่ฮ่องสอน,Mae Hong Son,152.8600006,239.6100006,171.4315224,เหนือ,2018,8,1/8/18,สิงหาคม 
60,นครสวรรค์,Nakhon Sawan,120.3099976,270.3599854,212.5990747,กลาง,2018,8,1/8/18,สิงหาคม 
61,อุทัยธานี,Uthai Thani,107.6399994,273.1099854,177.4303285,กลาง,2018,8,1/8/18,สิงหาคม 
62,กำแพงเพชร,Kamphaeng Phet,87.51999664,217.8800049,181.9418842,กลาง,2018,8,1/8/18,สิงหาคม 
63,ตาก,Tak,18.86000061,457.8999939,171.4855986,ตะวันตก,2018,8,1/8/18,สิงหาคม 
64,สุโขทัย,Sukhothai,69.5,266.1099854,137.7821232,กลาง,2018,8,1/8/18,สิงหาคม 
65,พิษณุโลก,Phitsanulok,118.3099976,222.2599945,174.0520038,กลาง,2018,8,1/8/18,สิงหาคม 
66,พิจิตร,Phichit,187.8099976,236.5700073,220.0574274,กลาง,2018,8,1/8/18,สิงหาคม 
67,เพชรบูรณ์,Phetchabun,97.91999817,313.4200134,178.1337128,กลาง,2018,8,1/8/18,สิงหาคม 
70,ราชบุรี,Ratchaburi,35.61000061,114.3799973,59.04289009,ตะวันตก,2018,8,1/8/18,สิงหาคม 
71,กาญจนบุรี,Kanchanaburi,66.86000061,425.1600037,219.7798421,ตะวันตก,2018,8,1/8/18,สิงหาคม 
72,สุพรรณบุรี,Suphan Buri,73.51999664,192.1499939,101.8986191,กลาง,2018,8,1/8/18,สิงหาคม 
73,นครปฐม,Nakhon Pathom,80.26000214,161.5299988,123.4225211,กลาง,2018,8,1/8/18,สิงหาคม 
74,สมุทรสาคร,Samut Sakhon,58.34999847,152.3399963,103.0228077,กลาง,2018,8,1/8/18,สิงหาคม 
75,สมุทรสงคราม,Samut Songkhram,45.04999924,61.34000015,54.1162319,กลาง,2018,8,1/8/18,สิงหาคม 
76,เพชรบุรี,Phetchaburi,44.90000153,94.22000122,65.83644613,ตะวันตก,2018,8,1/8/18,สิงหาคม 
77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,70.62000275,263.7799988,150.8149475,ตะวันตก,2018,8,1/8/18,สิงหาคม 
80,นครศรีธรรมราช,Nakhon Si Thammarat,41.40999985,231.2200012,110.9179504,ใต้,2018,8,1/8/18,สิงหาคม 
81,กระบี่,Krabi,148.4100037,260.980011,188.2310401,ใต้,2018,8,1/8/18,สิงหาคม 
82,พังงา,Phangnga,223.3600006,480.7999878,352.3486101,ใต้,2018,8,1/8/18,สิงหาคม 
83,ภูเก็ต,Phuket,223.3999939,235.3899994,230.8567649,ใต้,2018,8,1/8/18,สิงหาคม 
84,สุราษฎร์ธานี,Surat Thani,54.63999939,660.7399902,200.8984037,ใต้,2018,8,1/8/18,สิงหาคม 
85,ระนอง,Ranong,235.2799988,984.0499878,582.6883786,ใต้,2018,8,1/8/18,สิงหาคม 
86,ชุมพร,Chumphon,174.4400024,918.3800049,349.2605277,ใต้,2018,8,1/8/18,สิงหาคม 
90,สงขลา,Songkhla,17.81999969,134.7899933,65.66585818,ใต้,2018,8,1/8/18,สิงหาคม 
91,สตูล,Satun,87.19000244,199.1000061,138.0020249,ใต้,2018,8,1/8/18,สิงหาคม 
92,ตรัง,Trang,96.65000153,173.8699951,142.8545193,ใต้,2018,8,1/8/18,สิงหาคม 
93,พัทลุง,Phatthalung,35.91999817,129.4900055,69.1740537,ใต้,2018,8,1/8/18,สิงหาคม 
94,ปัตตานี,Pattani,7.5,144.5800018,49.726215,ใต้,2018,8,1/8/18,สิงหาคม 
95,ยะลา,Yala,39.77000046,114.1399994,74.77961064,ใต้,2018,8,1/8/18,สิงหาคม 
96,นราธิวาส,Narathiwat,74.58000183,175.7899933,127.8269187,ใต้,2018,8,1/8/18,สิงหาคม 
10,กรุงเทพมหานคร,Bangkok,176.3200073,318.5400085,275.3736975,กลาง,2018,9,1/9/18,กันยายน
11,สมุทรปราการ,Samut Prakan,160.6999969,316.5499878,250.4471664,กลาง,2018,9,1/9/18,กันยายน
12,นนทบุรี,Nonthaburi,239.7799988,300.230011,285.7962658,กลาง,2018,9,1/9/18,กันยายน
13,ปทุมธานี,Pathum Thani,237.9400024,296.6000061,262.9226264,กลาง,2018,9,1/9/18,กันยายน
14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,194.6000061,267.9100037,231.7136759,กลาง,2018,9,1/9/18,กันยายน
15,อ่างทอง,Ang Thong,184.6399994,224.6699982,205.4293145,กลาง,2018,9,1/9/18,กันยายน
16,ลพบุรี,Lop Buri,164.7599945,240.8999939,212.4976061,กลาง,2018,9,1/9/18,กันยายน
17,สิงห์บุรี,Sing Buri,157.3300018,225.2700043,194.2303317,กลาง,2018,9,1/9/18,กันยายน
18,ชัยนาท,Chai Nat,135.7799988,179.6900024,151.4289738,กลาง,2018,9,1/9/18,กันยายน
19,สระบุรี,Saraburi,159.8200073,261.230011,211.9930109,กลาง,2018,9,1/9/18,กันยายน
20,ชลบุรี,Chon Buri,204.5500031,425.5,322.0938679,ตะวันออก,2018,9,1/9/18,กันยายน
21,ระยอง,Rayong,153.0399933,416.9700012,270.987817,ตะวันออก,2018,9,1/9/18,กันยายน
22,จันทบุรี,Chanthaburi,313.230011,807.039978,466.220028,ตะวันออก,2018,9,1/9/18,กันยายน
23,ตราด,Trat,533.6500244,746.2999878,605.870631,ตะวันออก,2018,9,1/9/18,กันยายน
24,ฉะเชิงเทรา,Chachoengsao,207.2899933,441.269989,358.7462834,ตะวันออก,2018,9,1/9/18,กันยายน
25,ปราจีนบุรี,Prachin Buri,221.4299927,401.0899963,343.6377471,ตะวันออก,2018,9,1/9/18,กันยายน
26,นครนายก,Nakhon Nayok,183.6600037,395.3999939,295.3167913,กลาง,2018,9,1/9/18,กันยายน
27,สระแก้ว,Sa Kaeo,227.0500031,399.3399963,296.231893,ตะวันออก,2018,9,1/9/18,กันยายน
30,นครราชสีมา,Nakhon Ratchasima,139.1000061,290.8500061,176.5437388,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
31,บุรีรัมย์,Buri Ram,164.8000031,245.8899994,204.5760837,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
32,สุรินทร์,Surin,185.5099945,271.980011,231.0103968,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
33,ศรีสะเกษ,Si Sa Ket,221.5899963,338,306.8297525,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
34,อุบลราชธานี,Ubon Ratchathani,280.7399902,387.6900024,333.9236765,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
35,ยโสธร,Yasothon,161.3200073,323.1799927,229.2601997,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
36,ชัยภูมิ,Chaiyaphum,87.97000122,205.6999969,149.5932309,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
37,อำนาจเจริญ,Amnat Charoen,233.7200012,334.6300049,288.6621029,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
38,บึงกาฬ,Bueng Kan,186.7100067,210.3099976,200.7677278,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
39,หนองบัวลำภู,Nong Bua Lam Phu,148.5599976,204.3999939,175.6478959,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
40,ขอนแก่น,Khon Kaen,122.9700012,299.5100098,192.664154,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
41,อุดรธานี,Udon Thani,121.9100037,201.75,168.3096164,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
42,เลย,Loei,115.5400009,170.6000061,143.5658917,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
43,หนองคาย,Nong Khai,159.3300018,206.2899933,187.5469235,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
44,มหาสารคาม,Maha Sarakham,133.8999939,209.6900024,168.9960389,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
45,ร้อยเอ็ด,Roi Et,111.0599976,258.2000122,172.8048957,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
46,กาฬสินธุ์,Kalasin,87.91999817,211.3399963,158.1687896,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
47,สกลนคร,Sakon Nakhon,161.1399994,271.0700073,204.7749877,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
48,นครพนม,Nakhon Phanom,192.9100037,248.5800018,214.4749348,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
49,มุกดาหาร,Mukdahan,190.0899963,254.9900055,226.3964481,ตะวันออกเฉียงเหนือ,2018,9,1/9/18,กันยายน
50,เชียงใหม่,Chiang Mai,64.09999847,204.5,121.788862,เหนือ,2018,9,1/9/18,กันยายน
51,ลำพูน,Lamphun,57.86000061,167.6999969,95.67347181,เหนือ,2018,9,1/9/18,กันยายน
52,ลำปาง,Lampang,42.66999817,178.9499969,114.1810299,เหนือ,2018,9,1/9/18,กันยายน
53,อุตรดิตถ์,Uttaradit,85.33999634,191.0700073,142.5021216,เหนือ,2018,9,1/9/18,กันยายน
54,แพร่,Phrae,81.80999756,161.8000031,112.786987,เหนือ,2018,9,1/9/18,กันยายน
55,น่าน,Nan,95.93000031,277.0700073,174.3218124,เหนือ,2018,9,1/9/18,กันยายน
56,พะเยา,Phayao,150.75,225.5,188.3442873,เหนือ,2018,9,1/9/18,กันยายน
57,เชียงราย,Chiang Rai,104.6500015,245.8699951,194.6696787,เหนือ,2018,9,1/9/18,กันยายน
58,แม่ฮ่องสอน,Mae Hong Son,93.91999817,183.6999969,152.3592378,เหนือ,2018,9,1/9/18,กันยายน
60,นครสวรรค์,Nakhon Sawan,55.33000183,250.7899933,143.3309041,กลาง,2018,9,1/9/18,กันยายน
61,อุทัยธานี,Uthai Thani,96.91999817,161.9900055,141.6592948,กลาง,2018,9,1/9/18,กันยายน
62,กำแพงเพชร,Kamphaeng Phet,121.8899994,206.2899933,166.1561649,กลาง,2018,9,1/9/18,กันยายน
63,ตาก,Tak,126.0999985,204.2599945,158.1758065,ตะวันตก,2018,9,1/9/18,กันยายน
64,สุโขทัย,Sukhothai,56.75999832,173.0800018,121.4623068,กลาง,2018,9,1/9/18,กันยายน
65,พิษณุโลก,Phitsanulok,80.26000214,212.0700073,148.9119771,กลาง,2018,9,1/9/18,กันยายน
66,พิจิตร,Phichit,107.1800003,172.9600067,136.3669479,กลาง,2018,9,1/9/18,กันยายน
67,เพชรบูรณ์,Phetchabun,62.43000031,212.2400055,125.7826051,กลาง,2018,9,1/9/18,กันยายน
70,ราชบุรี,Ratchaburi,139.1999969,247.6000061,176.2900185,ตะวันตก,2018,9,1/9/18,กันยายน
71,กาญจนบุรี,Kanchanaburi,89.02999878,216.2100067,150.4854172,ตะวันตก,2018,9,1/9/18,กันยายน
72,สุพรรณบุรี,Suphan Buri,139.6199951,226.8600006,175.0891154,กลาง,2018,9,1/9/18,กันยายน
73,นครปฐม,Nakhon Pathom,195.9199982,298.6199951,244.890967,กลาง,2018,9,1/9/18,กันยายน
74,สมุทรสาคร,Samut Sakhon,235.5500031,298.3200073,267.9152836,กลาง,2018,9,1/9/18,กันยายน
75,สมุทรสงคราม,Samut Songkhram,187.8699951,250.1699982,227.2179713,กลาง,2018,9,1/9/18,กันยายน
76,เพชรบุรี,Phetchaburi,84.70999908,213.5500031,139.0303173,ตะวันตก,2018,9,1/9/18,กันยายน
77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,62.11000061,147.8899994,112.0811309,ตะวันตก,2018,9,1/9/18,กันยายน
80,นครศรีธรรมราช,Nakhon Si Thammarat,126.1399994,250.5,191.5750713,ใต้,2018,9,1/9/18,กันยายน
81,กระบี่,Krabi,216.5700073,304.4100037,256.3544279,ใต้,2018,9,1/9/18,กันยายน
82,พังงา,Phangnga,276.8599854,482.0299988,369.3334566,ใต้,2018,9,1/9/18,กันยายน
83,ภูเก็ต,Phuket,271.9200134,293.9899902,285.5464706,ใต้,2018,9,1/9/18,กันยายน
84,สุราษฎร์ธานี,Surat Thani,47.59999847,384.8999939,204.0749861,ใต้,2018,9,1/9/18,กันยายน
85,ระนอง,Ranong,138.7899933,524.0800171,334.5860068,ใต้,2018,9,1/9/18,กันยายน
86,ชุมพร,Chumphon,115.4100037,493.1600037,197.8309199,ใต้,2018,9,1/9/18,กันยายน
90,สงขลา,Songkhla,110.1800003,231.6600037,162.8388442,ใต้,2018,9,1/9/18,กันยายน
91,สตูล,Satun,169.0200043,300,233.0675693,ใต้,2018,9,1/9/18,กันยายน
92,ตรัง,Trang,184.4199982,283.9899902,251.6870846,ใต้,2018,9,1/9/18,กันยายน
93,พัทลุง,Phatthalung,110.8300018,240.1100006,153.80218,ใต้,2018,9,1/9/18,กันยายน
94,ปัตตานี,Pattani,163.8999939,272.2999878,206.0169172,ใต้,2018,9,1/9/18,กันยายน
95,ยะลา,Yala,202.2400055,280.730011,235.041659,ใต้,2018,9,1/9/18,กันยายน
96,นราธิวาส,Narathiwat,215.0299988,252.2899933,222.6338401,ใต้,2018,9,1/9/18,กันยายน
10,กรุงเทพมหานคร,Bangkok,160.25,320.8500061,242.97974,กลาง,2018,10,1/10/18,ตุลาคม
11,สมุทรปราการ,Samut Prakan,145.8899994,317.3999939,223.7186531,กลาง,2018,10,1/10/18,ตุลาคม
12,นนทบุรี,Nonthaburi,182.5099945,276.1799927,230.0132456,กลาง,2018,10,1/10/18,ตุลาคม
13,ปทุมธานี,Pathum Thani,111.5699997,218.4499969,169.9166404,กลาง,2018,10,1/10/18,ตุลาคม
14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,103.2200012,195.4199982,136.7083099,กลาง,2018,10,1/10/18,ตุลาคม
15,อ่างทอง,Ang Thong,109.4100037,175.6799927,135.4874938,กลาง,2018,10,1/10/18,ตุลาคม
16,ลพบุรี,Lop Buri,72.19999695,109.9899979,95.87359285,กลาง,2018,10,1/10/18,ตุลาคม
17,สิงห์บุรี,Sing Buri,80.41000366,125.8700027,100.3673632,กลาง,2018,10,1/10/18,ตุลาคม
18,ชัยนาท,Chai Nat,72.98999786,115.9000015,86.77374821,กลาง,2018,10,1/10/18,ตุลาคม
19,สระบุรี,Saraburi,100.3799973,124.5800018,107.7216417,กลาง,2018,10,1/10/18,ตุลาคม
20,ชลบุรี,Chon Buri,139.1499939,402.4299927,209.0210763,ตะวันออก,2018,10,1/10/18,ตุลาคม
21,ระยอง,Rayong,127.6800003,402.2000122,256.4649459,ตะวันออก,2018,10,1/10/18,ตุลาคม
22,จันทบุรี,Chanthaburi,138.5700073,247.9700012,209.3678366,ตะวันออก,2018,10,1/10/18,ตุลาคม
23,ตราด,Trat,222.1600037,317.8999939,249.8230428,ตะวันออก,2018,10,1/10/18,ตุลาคม
24,ฉะเชิงเทรา,Chachoengsao,96.91999817,221.4900055,149.9251171,ตะวันออก,2018,10,1/10/18,ตุลาคม
25,ปราจีนบุรี,Prachin Buri,61.97999954,165.9600067,125.5649822,ตะวันออก,2018,10,1/10/18,ตุลาคม
26,นครนายก,Nakhon Nayok,110.0599976,203.4600067,126.0686663,กลาง,2018,10,1/10/18,ตุลาคม
27,สระแก้ว,Sa Kaeo,46.54000092,154.0700073,105.7760807,ตะวันออก,2018,10,1/10/18,ตุลาคม
30,นครราชสีมา,Nakhon Ratchasima,28.70999908,118.1500015,82.74870312,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
31,บุรีรัมย์,Buri Ram,17.32999992,92.66000366,38.81381653,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
32,สุรินทร์,Surin,0.01,55.06000137,30.8866152,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
33,ศรีสะเกษ,Si Sa Ket,23.52000046,77.27999878,56.6468476,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
34,อุบลราชธานี,Ubon Ratchathani,49.20999908,96.40000153,75.2356628,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
35,ยโสธร,Yasothon,18.69000053,62.24000168,34.73675349,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
36,ชัยภูมิ,Chaiyaphum,64.19999695,97.43000031,79.33229221,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
37,อำนาจเจริญ,Amnat Charoen,34.25999832,77.33999634,54.86141044,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
38,บึงกาฬ,Bueng Kan,22.03000069,62.29999924,38.49852641,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
39,หนองบัวลำภู,Nong Bua Lam Phu,74.58999634,147.2700043,110.4798764,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
40,ขอนแก่น,Khon Kaen,38.56000137,102.8799973,66.61019895,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
41,อุดรธานี,Udon Thani,11.73999977,141.4499969,65.96563515,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
42,เลย,Loei,55.11000061,106.3700027,82.92125122,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
43,หนองคาย,Nong Khai,54.06999969,83.34999847,71.45206185,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
44,มหาสารคาม,Maha Sarakham,19.97999954,54.40999985,30.1791845,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
45,ร้อยเอ็ด,Roi Et,6.590000153,42.31999969,19.77024947,ตะวันออกเฉียงเหนือ,2018,10,1/10/18,ตุลาคม
